This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Cooperative'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 0, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 1000, 'desired_state': array([[3, 0],
       [3, 4],
       [1, 5],
       [0, 1],
       [5, 0]]), 'initial_state': array([[1, 4],
       [3, 4],
       [4, 5],
       [2, 2],
       [1, 4]])}
| Episode: 0 | Est. returns: 0.8521022796630859 | Returns: [-3.56582589 -1.06972575 -5.30362653 -1.73725984 -3.1510708 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5911 | Est. returns: -3.5062504768371583 | Returns: [-1.57291369 -2.11880907 -1.20917688 -2.96771934 -5.06738535] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5912 | Est. returns: -2.063572883605957 | Returns: [-0.34802798 -2.0608057  -0.9066663  -3.71862989 -1.95988295] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5913 | Est. returns: -3.4522807598114014 | Returns: [-2.21752768 -2.7156182  -2.09283335 -4.66618618 -0.72194278] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5914 | Est. returns: -2.1304195404052733 | Returns: [-1.4019145  -1.89652584 -0.47294642 -2.53445253 -1.85459515] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5915 | Est. returns: -2.653956651687622 | Returns: [-2.04004989 -2.42045509 -2.19229235 -0.80738839 -2.86239925] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5916 | Est. returns: -2.496191215515137 | Returns: [-2.29720843 -1.20294175 -0.87842335 -3.43612259 -2.02922345] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5917 | Est. returns: -3.59981746673584 | Returns: [-2.07201774 -2.2464416  -1.37381335 -4.63669191 -1.73918085] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5918 | Est. returns: -2.406448554992676 | Returns: [-1.43429948 -1.98360942 -2.1169664  -1.54664872 -0.6616    ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5919 | Est. returns: -1.7088810920715332 | Returns: [-0.64027195 -2.31504576 -0.87842335 -2.52175585 -1.92708919] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5920 | Est. returns: -3.4732486724853517 | Returns: [-2.52858822 -2.43270807 -1.15942335 -3.5230152  -5.37713795] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5921 | Est. returns: -1.7219453573226928 | Returns: [-1.71309512 -2.30944173 -1.55817745 -2.64303041 -0.17867194] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5922 | Est. returns: -2.7069536209106446 | Returns: [-0.66802029 -1.56942957 -1.40144186 -3.22769894 -3.31430563] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5923 | Est. returns: -3.0384849071502686 | Returns: [-0.76932254 -1.2418883  -0.75891335 -4.60275305 -3.58449691] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5924 | Est. returns: -2.0852130889892577 | Returns: [-0.42630342 -1.73538667 -1.04672303 -1.58686023 -2.41711915] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5925 | Est. returns: -3.2275336265563963 | Returns: [-1.55930154 -1.53572271 -1.05942335 -3.16602393 -3.43589238] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5926 | Est. returns: -4.048053932189942 | Returns: [-1.47829892 -3.10740296 -1.45795956 -3.47451122 -4.66043791] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5927 | Est. returns: -2.0703898429870606 | Returns: [-1.17026028 -2.13256694 -0.64672025 -1.82382923 -2.7468107 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5928 | Est. returns: -2.416101503372192 | Returns: [-2.13819306 -2.00602839 -0.87842335 -4.74185404 -1.01711895] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5929 | Est. returns: -3.7743616580963133 | Returns: [-2.56694879 -2.59202812 -0.89742335 -1.89755369 -4.76217819] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5930 | Est. returns: -2.7663801193237303 | Returns: [-2.36556919 -2.00779613 -1.23403335 -2.06467961 -4.48165809] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5931 | Est. returns: -3.6210453510284424 | Returns: [-2.95671494 -2.6885496  -4.71626624 -2.54361371 -3.77637888] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5932 | Est. returns: -2.7745771408081055 | Returns: [-3.66172783 -1.76088942 -1.34942335 -3.87694773 -0.32816752] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5933 | Est. returns: -2.6628227710723875 | Returns: [-1.19119775 -1.93739071 -1.69847183 -3.97235168 -1.59319346] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5934 | Est. returns: -1.871617865562439 | Returns: [-0.83514286 -1.76709962 -0.60338067 -1.67638521 -2.86141952] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5935 | Est. returns: -2.8899760246276855 | Returns: [-2.267202   -1.48210794 -1.87497745 -2.30777395 -4.63973689] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5936 | Est. returns: -4.001744031906128 | Returns: [-2.57421883 -2.47003372 -2.90627342 -5.0064884  -4.76468836] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5937 | Est. returns: -2.4507413864135743 | Returns: [-1.19637428 -0.95641213 -1.77234614 -1.55686564 -4.41104891] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5938 | Est. returns: -1.9135639429092408 | Returns: [-0.90927697 -2.0830203  -0.66226249 -2.34354901 -1.49268055] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5939 | Est. returns: -1.9288796424865722 | Returns: [-0.67373053 -1.98182073 -0.55427925 -3.60575044 -0.76947354] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5940 | Est. returns: -2.6304505825042725 | Returns: [-1.52625161 -2.60140563 -0.70670127 -3.74547164 -1.49852806] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5941 | Est. returns: -3.1034305095672607 | Returns: [-1.24838236 -1.96394336 -2.19356154 -4.7181724  -1.89894874] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5942 | Est. returns: -2.721097803115845 | Returns: [-1.82122288 -2.22447083 -2.19283335 -4.29431147 -3.94269282] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5943 | Est. returns: -2.4562214851379394 | Returns: [-0.98649318 -2.20865279 -1.03232335 -0.82120089 -3.49050957] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5944 | Est. returns: -2.6336315155029295 | Returns: [-1.16842335 -1.6926533  -1.7484555  -4.35736979 -0.14554776] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5945 | Est. returns: -3.0593454360961916 | Returns: [-2.00457957 -1.88361065 -0.88947729 -1.63853658 -2.87727413] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5946 | Est. returns: -2.169709491729736 | Returns: [-1.61798235 -1.94311635 -1.20823025 -3.54002889 -0.2398588 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5947 | Est. returns: -2.625211477279663 | Returns: [-2.04897752 -1.35735269 -2.78799164 -1.95700205 -2.39219167] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5948 | Est. returns: -3.957807683944702 | Returns: [-1.57353185 -1.31791393 -4.79863109 -5.2147899  -3.95310287] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5949 | Est. returns: -2.2613062858581543 | Returns: [-0.99754331 -2.42838007 -1.68221441 -0.68395716 -2.245317  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5950 | Est. returns: -3.3001338958740236 | Returns: [-1.98775714 -1.42167826 -3.24953582 -3.2770848  -2.86476279] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5951 | Est. returns: -2.986884260177612 | Returns: [-1.00239074 -2.20486715 -2.91666924 -1.22616089 -1.66263873] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5952 | Est. returns: -3.952182388305664 | Returns: [-2.38743381 -1.97385874 -3.99847608 -0.99783037 -4.61797616] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5953 | Est. returns: -3.095385456085205 | Returns: [-2.8413054  -1.5910443  -4.62674058 -0.64332557 -3.90256376] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5954 | Est. returns: -2.3922250270843506 | Returns: [-1.03358809 -1.992693   -2.16159512 -2.92695723 -0.49367099] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5955 | Est. returns: -3.6037128925323487 | Returns: [-1.04767739 -2.78803008 -1.31476435 -3.7579917  -4.65342203] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5956 | Est. returns: -3.348781204223633 | Returns: [-2.30111533 -1.42889026 -2.45640139 -4.64134685 -5.4443145 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5957 | Est. returns: -2.7282877445220945 | Returns: [-1.86441159 -2.24401682 -1.78332335 -0.98645623 -2.81615061] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5958 | Est. returns: -4.075118637084961 | Returns: [-2.14432405 -1.80922191 -3.06743773 -4.4151334  -2.68409514] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5959 | Est. returns: -2.7676077842712403 | Returns: [-1.54270741 -2.10497765 -1.43942335 -3.83886697 -1.32919645] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5960 | Est. returns: -2.7937124252319334 | Returns: [-2.01674458 -2.13071505 -2.54291479 -2.68652716 -2.66292471] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5961 | Est. returns: -2.7942874908447264 | Returns: [-2.83651394 -2.14039794 -0.97842335 -4.05645223 -3.11340285] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5962 | Est. returns: -4.192498397827149 | Returns: [-2.8208404  -1.83146663 -2.46866309 -3.72115025 -2.77736118] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5963 | Est. returns: -3.998724174499512 | Returns: [-1.72833762 -1.53335762 -3.19572156 -3.60487808 -3.86914346] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5964 | Est. returns: -3.2604358196258545 | Returns: [-0.86764391 -2.38416076 -1.43115125 -2.17117826 -5.44678337] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5965 | Est. returns: -2.738259506225586 | Returns: [-1.53379437 -2.62935075 -0.78842335 -4.80659049 -0.61525893] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5966 | Est. returns: -2.8662789821624757 | Returns: [-2.21806709 -2.3994091  -1.45441919 -2.22300239 -2.12090441] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5967 | Est. returns: -4.378109073638916 | Returns: [-3.55744609 -2.94622371 -2.35228112 -5.33242527 -3.10317743] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5968 | Est. returns: -2.6244202613830567 | Returns: [-1.28828769 -2.43480874 -1.49234956 -4.28681207 -1.13161805] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5969 | Est. returns: -2.738715410232544 | Returns: [-1.07315076 -2.86870175 -1.90798235 -2.32532692 -2.04920274] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5970 | Est. returns: -3.2336730003356933 | Returns: [-1.06054439 -1.49173636 -1.73227673 -2.86411507 -3.68021504] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5971 | Est. returns: -3.3337833881378174 | Returns: [-2.92527004 -3.45396688 -1.27381335 -4.60769517 -1.08785706] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5972 | Est. returns: -3.226039743423462 | Returns: [-2.22861702 -2.20523973 -2.20039235 -1.54245957 -0.60735081] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5973 | Est. returns: -3.444688081741333 | Returns: [-1.46852587 -1.43205424 -1.44151179 -2.38565692 -4.71361446] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5974 | Est. returns: -1.8768919944763183 | Returns: [-0.29018792 -2.62741054 -0.97842335 -2.25659536 -0.45938731] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5975 | Est. returns: -1.540297842025757 | Returns: [-1.6255947  -1.94485213 -0.17722448 -2.98998126 -0.6164792 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5976 | Est. returns: -2.946890926361084 | Returns: [-2.11263097 -2.49705674 -2.05144801 -4.04957484 -1.77367592] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5977 | Est. returns: -2.4905200481414793 | Returns: [-1.93805087 -3.28581276 -0.79651672 -1.838278   -2.04025268] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5978 | Est. returns: -4.000726890563965 | Returns: [-1.96337695 -2.76651376 -3.02680014 -3.1539435  -3.60698406] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5979 | Est. returns: -1.9038898229599 | Returns: [-0.35561977 -1.77772164 -1.65575392 -3.98110982 -0.09793555] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5980 | Est. returns: -2.3851043224334716 | Returns: [-2.17673811 -2.22488743 -0.81512459 -1.93700715 -4.10226811] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5981 | Est. returns: -3.1391801834106445 | Returns: [-1.06293186 -2.68135899 -0.55943541 -2.03752902 -3.61502257] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5982 | Est. returns: -3.1919517040252687 | Returns: [-1.36962269 -1.86887817 -0.57672406 -4.8432787  -1.8181547 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5983 | Est. returns: -2.2309337139129637 | Returns: [-1.59381455 -2.07169264 -0.94299979 -1.57065324 -2.28017565] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5984 | Est. returns: -2.281061601638794 | Returns: [-2.25322871 -1.45685967 -0.87842335 -5.36634525 -1.06497917] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5985 | Est. returns: -2.547714042663574 | Returns: [-0.29       -1.40842175 -1.94342346 -2.55326982 -0.26389705] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5986 | Est. returns: -2.6662017345428466 | Returns: [-1.38131148 -2.19362714 -1.90798235 -4.98407484 -2.1715579 ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5987 | Est. returns: -2.186712551116943 | Returns: [-1.17793536 -1.95256459 -0.68842335 -3.51814986 -0.67187125] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5988 | Est. returns: -2.1487417221069336 | Returns: [-1.60657802 -1.63224841 -0.87842335 -3.91228839 -2.73843477] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5989 | Est. returns: -2.08825306892395 | Returns: [-0.8334589  -1.29497698 -0.87842335 -2.39753186 -2.06272276] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5990 | Est. returns: -2.7500348567962645 | Returns: [-2.8238775  -1.91034705 -2.54070463 -2.15194867 -1.89179603] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5991 | Est. returns: -2.4228039741516114 | Returns: [-1.69386415 -1.88126938 -1.32232335 -2.9859234  -1.26041127] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5992 | Est. returns: -3.106158447265625 | Returns: [-1.11736389 -2.11137435 -0.66276563 -2.57803697 -3.62701585] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5993 | Est. returns: -2.421479892730713 | Returns: [-1.67253221 -1.79661724 -1.88220022 -0.91329276 -4.01626847] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5994 | Est. returns: -2.8079843044281008 | Returns: [-1.39229713 -2.42782242 -1.68065002 -4.99848734 -0.77391772] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5995 | Est. returns: -3.4934128284454347 | Returns: [-1.72582409 -2.22227766 -2.49987745 -3.38605632 -3.79742879] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5996 | Est. returns: -2.966143989562988 | Returns: [-1.16739858 -2.16371397 -2.45407545 -0.99960755 -0.71000749] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5997 | Est. returns: -2.1954018592834474 | Returns: [-1.12951775 -3.08475025 -1.67113025 -2.15025649 -0.93069638] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5998 | Est. returns: -2.3785786628723145 | Returns: [-1.89463775 -2.58284922 -1.82207545 -0.40107013 -2.02600024] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 5999 | Est. returns: -2.501908302307129 | Returns: [-1.29925025 -1.60339437 -2.12749235 -2.08994079 -0.82484006] | Average critic loss: [0.03437262 0.03771714 0.03309783 0.05656253 0.03873456] | Average TR loss: [0.0202966  0.02050277 0.01995735 0.03682678 0.03244598] | Average actor loss: [ 0.01463256  0.00589638 -0.00086464  0.01161661  0.01666098] | Target reached: False 
| Episode: 6000 | Est. returns: -2.7298891067504885 | Returns: [-1.43070752 -1.65019247 -2.1646717  -1.70972333 -4.86946683] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
